time,type,orderID,size,price,direction,askPrice,askSize,bidPrice,bidSize
35579.91828,5,0,100,2244450,-1,2245000,71,2243600,100
35579.93825,5,0,100,2244450,-1,2245000,71,2243600,100
35580.39523,1,41114327,100,2244900,-1,2244900,100,2243600,100
35580.49645,3,41114327,100,2244900,-1,2245000,71,2243600,100
35580.55378,1,41117013,100,2245000,-1,2245000,171,2243600,100
35582.9956,1,41146373,100,2244900,-1,2244900,100,2243600,100
35583.03253,3,41065030,100,2243600,1,2244900,100,2243200,100
35583.1454,3,41146373,100,2244900,-1,2245000,190,2243200,100
35583.28063,1,41149767,100,2243900,1,2245000,190,2243900,100
35583.28072,1,41149769,100,2243900,1,2245000,190,2243900,200
35583.69669,1,41153542,100,2244900,-1,2244900,100,2243900,200
35583.69677,3,41149769,100,2243900,1,2244900,100,2243900,100
35585.24288,3,41153542,100,2244900,-1,2245000,190,2243900,100
35585.42116,3,41146687,19,2245000,-1,2245000,171,2243900,100
35585.43344,1,41178619,19,2245000,-1,2245000,190,2243900,100
35585.74559,1,41191344,200,2244900,-1,2244900,200,2243900,100
35586.89659,5,0,200,2244450,-1,2244900,200,2243900,100
35586.89793,3,41191344,200,2244900,-1,2245000,171,2243900,100
35588.05426,3,41149767,100,2243900,1,2245000,171,2243200,100
35588.22294,1,41224787,100,2244000,1,2245000,171,2244000,100
35588.22304,1,41224790,100,2244000,1,2245000,171,2244000,200
35589.88037,3,41224790,100,2244000,1,2245000,171,2244000,100
35591.04042,1,41263735,100,2244900,-1,2244900,100,2244000,100
35591.04301,5,0,100,2244450,-1,2244900,100,2244000,100
35591.04301,4,41263735,100,2244900,-1,2245000,171,2244000,100
35591.04301,4,35872649,71,2245000,-1,2245000,100,2244000,100
35591.04301,4,41117013,100,2245000,-1,2245100,35,2244000,100
35591.21204,1,41267052,100,2245000,-1,2245000,100,2244000,100
35591.21881,1,41267111,100,2245000,-1,2245000,200,2244000,100
35591.2915,1,41267671,100,2245000,-1,2245000,300,2244000,100
35593.03312,3,41224787,100,2244000,1,2245000,300,2243200,100
35593.2571,1,41291319,100,2244100,1,2245000,300,2244100,100
35593.76976,1,41295308,100,2244300,1,2245000,300,2244300,100
35600.28359,5,0,100,2244700,-1,2245000,300,2244300,100
35600.47126,3,41267052,100,2245000,-1,2245000,200,2244300,100
35600.47159,3,41267671,100,2245000,-1,2245000,100,2244300,100
35601.89566,4,41295308,100,2244300,1,2245000,100,2243200,200
35601.9027,3,41311692,100,2243200,1,2245000,100,2243200,100
35601.90346,1,41373921,19,2245000,-1,2245000,119,2243200,100
35601.90605,1,41374757,100,2244800,-1,2244800,100,2243200,100
35601.9929,1,41381362,100,2244100,-1,2244100,100,2243200,100
35601.99812,1,41381916,100,2244100,-1,2244100,200,2243200,100
35602.07462,1,41385048,100,2244100,-1,2244100,300,2243200,100
35602.70356,4,40984134,100,2243200,1,2244100,300,2242900,500
35602.96748,3,41381362,100,2244100,-1,2244100,200,2242900,500
35603.02907,1,41413071,200,2244000,-1,2244000,200,2242900,500
35603.28043,1,41415896,100,2243200,1,2244000,200,2243200,100
35603.28053,1,41415899,100,2243200,1,2244000,200,2243200,200
35604.46668,1,41426239,100,2243900,-1,2243900,100,2243200,200
35604.6613,3,41415899,100,2243200,1,2243900,100,2243200,100
35604.67566,4,41415896,90,2243200,1,2243900,100,2243200,10
35606.53318,1,41467942,10,2243900,-1,2243900,110,2243200,10
35606.53321,4,41415896,10,2243200,1,2243900,110,2242900,500
35606.53328,3,41467942,10,2243900,-1,2243900,100,2242900,500
35606.5334,1,41467948,10,2243800,-1,2243800,10,2242900,500
35606.53412,3,41467948,10,2243800,-1,2243900,100,2242900,500
35606.53419,1,41467959,10,2243900,-1,2243900,110,2242900,500
35606.77973,3,41467959,10,2243900,-1,2243900,100,2242900,500
35606.77982,1,41470699,10,2243900,-1,2243900,110,2242900,500
35606.78178,3,41470699,10,2243900,-1,2243900,100,2242900,500
35606.78186,1,41470784,10,2243900,-1,2243900,110,2242900,500
35607.06312,3,41470784,10,2243900,-1,2243900,100,2242900,500
35607.06321,1,41476871,10,2243900,-1,2243900,110,2242900,500
35607.10804,3,41476871,10,2243900,-1,2243900,100,2242900,500
35608.86605,1,41519164,100,2243900,-1,2243900,200,2242900,500
35614.31826,4,41426239,100,2243900,-1,2243900,100,2242900,500
35614.31826,4,41519164,100,2243900,-1,2244000,7,2242900,500
35614.33061,4,41564968,7,2244000,-1,2244100,200,2242900,500
35614.33061,4,41381916,93,2244100,-1,2244100,107,2242900,500
35614.33067,4,41381916,7,2244100,-1,2244100,100,2242900,500
35614.33067,4,41385048,100,2244100,-1,2244900,16,2242900,500
35614.33207,3,41388081,16,2244900,-1,2245200,100,2242900,500
35614.3398,3,41582036,100,2245200,-1,2245300,16,2242900,500
35614.3405,1,41587260,100,2245300,-1,2245300,116,2242900,500
35614.34052,1,41587262,100,2243100,1,2245300,116,2243100,100
35614.34063,1,41587275,100,2243100,1,2245300,116,2243100,200
35614.34207,3,41587262,100,2243100,1,2245300,116,2243100,100
35614.34215,3,41587275,100,2243100,1,2245300,116,2242900,500
35614.34393,3,41587260,100,2245300,-1,2245300,16,2242900,500
35614.34972,1,41588200,100,2244800,-1,2244800,100,2242900,500
35614.38133,1,41589681,100,2244600,-1,2244600,100,2242900,500
35614.48159,1,41592341,100,2243000,1,2244600,100,2243000,100
35614.48168,1,41592342,100,2243000,1,2244600,100,2243000,200
35614.73746,3,41592341,100,2243000,1,2244600,100,2243000,100
35614.73754,3,41592342,100,2243000,1,2244600,100,2242900,500
35614.7381,1,41598036,100,2242900,1,2244600,100,2242900,600
35614.95306,3,41598036,100,2242900,1,2244600,100,2242900,500
35626.02558,1,41731080,100,2244600,-1,2244600,200,2242900,500
35626.19878,1,41733057,100,2244600,-1,2244600,300,2242900,500
35626.33088,1,41738212,19,2242900,1,2244600,300,2242900,519
35626.39924,4,41589681,100,2244600,-1,2244600,200,2242900,519
35626.39924,4,41731080,100,2244600,-1,2244600,100,2242900,519
35626.39924,4,41733057,100,2244600,-1,2244700,16,2242900,519
35626.39955,3,41670631,16,2244700,-1,2244800,16,2242900,519
35626.39979,4,41624272,16,2244800,-1,2245200,19,2242900,519
35626.39986,3,41670033,19,2245200,-1,2245300,16,2242900,519
35626.40026,3,41372215,16,2245300,-1,2245500,1000,2242900,519
35626.40054,1,41740748,19,2245500,-1,2245500,1019,2242900,519
35626.40108,1,41740767,16,2245500,-1,2245500,1035,2242900,519
35626.40196,1,41740801,19,2243200,1,2245500,1035,2243200,19
35626.40206,1,41740805,100,2243200,1,2245500,1035,2243200,119
35626.40641,1,41740883,100,2243200,1,2245500,1035,2243200,219
35626.41101,1,41741011,100,2243300,1,2245500,1035,2243300,100
35626.4111,1,41741014,100,2243300,1,2245500,1035,2243300,200
35626.48155,3,41741011,100,2243300,1,2245500,1035,2243300,100
35626.48163,3,41741014,100,2243300,1,2245500,1035,2243200,19
35626.48219,1,41742524,100,2243200,1,2245500,1035,2243200,119
35626.48234,1,41742528,16,2245400,-1,2245400,16,2243200,119
35626.48286,3,41742528,16,2245400,-1,2245500,1035,2243200,119
35626.48294,1,41742536,16,2243200,1,2245500,1035,2243200,135
35626.48596,3,41742524,100,2243200,1,2245500,1035,2243200,35
35626.52428,1,41743086,100,2245100,-1,2245100,100,2243200,35
35626.53236,1,41743169,10,2244200,1,2245100,100,2244200,10
35626.53246,1,41743171,100,2244200,1,2245100,100,2244200,110
35626.54776,3,41743169,10,2244200,1,2245100,100,2244200,100
35626.54784,3,41743171,100,2244200,1,2245100,100,2243300,19
35626.74694,3,41743186,19,2243300,1,2245100,100,2243200,35
35626.74942,3,41740801,19,2243200,1,2245100,100,2243200,16
35626.75005,3,41742536,16,2243200,1,2245100,100,2243100,100
35626.78096,1,41747338,19,2243100,1,2245100,100,2243100,119
35626.85448,3,41742605,100,2243100,1,2245100,100,2243100,19
35626.8551,3,41747338,19,2243100,1,2245100,100,2242900,500
35626.85512,1,41749479,100,2243000,1,2245100,100,2243000,100
35626.85518,1,41749494,19,2245100,-1,2245100,119,2243000,100
35626.85522,1,41749500,100,2243000,1,2245100,119,2243000,200
35627.25283,3,41749479,100,2243000,1,2245100,119,2243000,100
35627.25291,3,41749500,100,2243000,1,2245100,119,2242900,500
35627.25344,1,41754734,100,2242900,1,2245100,119,2242900,600
35628.1585,1,41761575,100,2243000,1,2245100,119,2243000,100
35628.1586,1,41761578,100,2243000,1,2245100,119,2243000,200
35628.20039,1,41763184,100,2243100,1,2245100,119,2243100,100
35628.20052,1,41763201,100,2243100,1,2245100,119,2243100,200
35628.2224,3,41749494,19,2245100,-1,2245100,100,2243100,200
35628.2368,1,41765269,19,2243100,1,2245100,100,2243100,219
35628.39372,1,41767111,25,2244500,-1,2244500,25,2243100,219
35628.39384,4,41767111,25,2244500,-1,2245100,100,2243100,219
35628.3963,3,41763184,100,2243100,1,2245100,100,2243100,119
35628.39696,1,41767144,100,2243100,1,2245100,100,2243100,219
35628.59378,1,41768980,16,2245100,-1,2245100,116,2243100,219
35628.60075,3,41767144,100,2243100,1,2245100,116,2243100,119
35631.34696,3,41765269,19,2243100,1,2245100,116,2243100,100
35631.34704,3,41763201,100,2243100,1,2245100,116,2243000,119
35631.34802,1,41790745,19,2245100,-1,2245100,135,2243000,119
35631.53906,3,41790745,19,2245100,-1,2245100,116,2243000,119
35634.42968,3,41790428,100,2243000,1,2245100,116,2243000,19
35635.13786,1,41825734,100,2243000,1,2245100,116,2243000,119
35635.1435,1,41827423,100,2243100,1,2245100,116,2243100,100
35635.14359,1,41827442,100,2243100,1,2245100,116,2243100,200
35635.14561,1,41827694,100,2243200,1,2245100,116,2243200,100
35635.14567,1,41827700,100,2243300,1,2245100,116,2243300,100
35635.14577,1,41827720,100,2243300,1,2245100,116,2243300,200
35635.45179,5,0,1,2244300,1,2245100,116,2243300,200
35635.45703,5,0,1,2244300,1,2245100,116,2243300,200
35635.55042,3,41827700,100,2243300,1,2245100,116,2243300,100
35635.5505,3,41827720,100,2243300,1,2245100,116,2243200,19
35635.55104,1,41836767,100,2243200,1,2245100,116,2243200,119
35635.55231,3,41836767,100,2243200,1,2245100,116,2243200,19
35635.89272,3,41827779,19,2243200,1,2245100,116,2243000,19
35635.89279,1,41842937,19,2245100,-1,2245100,135,2243000,19
35635.89298,1,41842959,100,2243000,1,2245100,135,2243000,119
35636.12923,3,41842937,19,2245100,-1,2245100,116,2243000,119
35636.14437,1,41848629,100,2243000,1,2245100,116,2243000,219
35636.14455,3,41842959,100,2243000,1,2245100,116,2243000,119
35637.11413,3,41848629,100,2243000,1,2245100,116,2243000,19
35637.54792,1,41863089,19,2245100,-1,2245100,135,2243000,19
35637.55323,3,41764073,19,2243000,1,2245100,135,2242900,600
35638.39624,1,41874602,100,2243000,1,2245100,135,2243000,100
35638.39633,1,41874604,100,2243000,1,2245100,135,2243000,200
35638.44603,3,41863089,19,2245100,-1,2245100,116,2243000,200
35638.4461,1,41875108,19,2243000,1,2245100,116,2243000,219
35638.63341,1,41878375,100,2245000,-1,2245000,100,2243000,219
35638.63885,1,41878558,16,2245000,-1,2245000,116,2243000,219
35638.63934,1,41878589,100,2245000,-1,2245000,216,2243000,219
35638.89704,3,41874602,100,2243000,1,2245000,216,2243000,119
35638.89726,3,41875108,19,2243000,1,2245000,216,2243000,100
35638.89734,3,41874604,100,2243000,1,2245000,216,2242900,500
35638.8975,1,41884881,100,2243000,1,2245000,216,2243000,100
35638.89761,1,41884893,100,2243000,1,2245000,216,2243000,200
35639.73596,1,41895092,19,2243000,1,2245000,216,2243000,219
35639.73613,3,41884881,100,2243000,1,2245000,216,2243000,119
35639.89728,3,41895092,19,2243000,1,2245000,216,2243000,100
35639.89736,1,41897835,19,2245000,-1,2245000,235,2243000,100
35639.89737,3,41884893,100,2243000,1,2245000,235,2242900,600
35639.91554,3,41897835,19,2245000,-1,2245000,216,2242900,600
35639.91562,1,41898497,19,2242900,1,2245000,216,2242900,619
35645.38201,1,41944446,100,2243000,1,2245000,216,2243000,100
35645.3821,1,41944447,100,2243000,1,2245000,216,2243000,200
35645.38244,1,41944449,19,2243000,1,2245000,216,2243000,219
35645.38254,1,41944450,100,2243100,1,2245000,216,2243100,100
35645.38263,1,41944451,100,2243100,1,2245000,216,2243100,200
35647.52943,1,41969079,500,2244200,1,2245000,216,2244200,500
35647.52954,1,41969084,100,2244200,1,2245000,216,2244200,600
35647.52967,3,41878558,16,2245000,-1,2245000,200,2244200,600
35647.53021,4,41878375,100,2245000,-1,2245000,100,2244200,600
35647.53045,4,41878589,100,2245000,-1,2245100,100,2244200,600
35647.53057,1,41969103,100,2244900,1,2245100,100,2244900,100
35647.53798,4,41743086,25,2245100,-1,2245100,75,2244900,100
35647.53932,4,41743086,25,2245100,-1,2245100,50,2244900,100
35647.5407,4,41743086,50,2245100,-1,2245500,1000,2244900,100
35647.54479,4,41572957,50,2245500,-1,2245500,950,2244900,100
35647.54766,1,41969623,100,2245500,-1,2245500,1050,2244900,100
35647.61061,4,41572957,100,2245500,-1,2245500,950,2244900,100
35647.63418,1,41970547,100,2245500,-1,2245500,1050,2244900,100
35647.93705,4,41572957,200,2245500,-1,2245500,850,2244900,100
35647.93719,4,41572957,183,2245500,-1,2245500,667,2244900,100
35648.12165,4,41572957,467,2245500,-1,2245500,200,2244900,100
35648.12165,4,41969623,18,2245500,-1,2245500,182,2244900,100
35648.1239,4,41969623,82,2245500,-1,2245500,100,2244900,100
35648.1239,4,41970547,18,2245500,-1,2245500,82,2244900,100
35648.12523,1,41975486,100,2245500,-1,2245500,182,2244900,100
35648.12642,4,41970547,82,2245500,-1,2245500,100,2244900,100
35648.12642,4,41975486,18,2245500,-1,2245500,82,2244900,100
35648.3208,3,41969103,100,2244900,1,2245500,82,2244200,600
35649.87257,4,41975486,82,2245500,-1,2246000,100,2244200,600
35649.88693,1,41993266,100,2244200,1,2246000,100,2244200,700
35649.92449,1,42000083,19,2244200,1,2246000,100,2244200,719
35649.93859,1,42001023,100,2244300,1,2246000,100,2244300,100
35649.93869,1,42001028,100,2244300,1,2246000,100,2244300,200
35649.9829,1,42004191,100,2244400,1,2246000,100,2244400,100
35649.98301,1,42004230,100,2244400,1,2246000,100,2244400,200
35650.72632,3,42004191,100,2244400,1,2246000,100,2244400,100
35650.7264,3,42004230,100,2244400,1,2246000,100,2244200,619
35650.72693,1,42019593,100,2244300,1,2246000,100,2244300,100
35650.72702,1,42019595,100,2244300,1,2246000,100,2244300,200
35651.65621,3,42019593,100,2244300,1,2246000,100,2244300,100
35651.65628,3,42019595,100,2244300,1,2246000,100,2244200,619
35651.65683,1,42029544,100,2244200,1,2246000,100,2244200,719
35652.00631,3,41969079,500,2244200,1,2246000,100,2244200,219
35652.0291,4,38783853,100,2246000,-1,2246500,100,2244200,219
35652.02971,1,42032750,16,2244300,1,2246500,100,2244300,16
35652.02981,1,42032751,100,2244300,1,2246500,100,2244300,116
35652.03002,1,42032754,100,2244500,1,2246500,100,2244500,100
35652.03011,1,42032756,100,2244500,1,2246500,100,2244500,200
35652.03083,4,41566671,100,2246500,-1,2246600,16,2244500,200
35652.03136,3,41969142,16,2246600,-1,2246700,16,2244500,200
35652.03159,1,42032784,100,2244600,1,2246700,16,2244600,100
35652.03168,1,42032785,100,2244600,1,2246700,16,2244600,200
35652.03194,1,42032787,19,2244600,1,2246700,16,2244600,219
35652.03379,1,42032808,100,2244700,1,2246700,16,2244700,100
35652.03387,1,42032811,100,2244700,1,2246700,16,2244700,200
35652.03401,1,42032812,19,2244700,1,2246700,16,2244700,219
35652.03401,3,42032744,16,2246700,-1,2246900,19,2244700,219
35652.03424,1,42032814,100,2246900,-1,2246900,119,2244700,219
35652.03819,1,42032869,100,2244900,1,2246900,119,2244900,100
35652.03827,1,42032872,100,2244900,1,2246900,119,2244900,200
35652.33749,3,42032869,100,2244900,1,2246900,119,2244900,100
35652.33759,3,42032872,100,2244900,1,2246900,119,2244800,19
35652.33827,1,42036353,16,2246900,-1,2246900,135,2244800,19
35652.3395,1,42036403,100,2244800,1,2246900,135,2244800,119
35652.53746,3,42036403,100,2244800,1,2246900,135,2244800,19
35652.70051,1,42042699,100,2246700,1,2246900,135,2246700,100
35652.7006,1,42042701,100,2246700,1,2246900,135,2246700,200
35652.70062,4,42042699,12,2246700,1,2246900,135,2246700,188
35652.70063,4,42042699,88,2246700,1,2246900,135,2246700,100
35652.70063,4,42042701,12,2246700,1,2246900,135,2246700,88
35652.70068,3,42032814,100,2246900,-1,2246900,35,2246700,88
35652.70071,3,42042701,88,2246700,1,2246900,35,2244800,19
35652.7008,1,42042708,100,2246700,-1,2246700,100,2244800,19
35652.70091,1,42042712,19,2244900,1,2246700,100,2244900,19
35652.70096,4,42042708,100,2246700,-1,2246900,116,2244900,19
35652.70101,1,42042717,88,2244900,1,2246900,116,2244900,107
35652.7015,1,42042747,100,2244900,1,2246900,116,2244900,207
35652.70158,1,42042751,100,2246700,1,2246900,116,2246700,100
35652.70167,1,42042754,100,2246700,1,2246900,116,2246700,200
35652.70169,4,42042751,100,2246700,1,2246900,116,2246700,100
35652.70174,3,42042714,100,2246900,-1,2246900,16,2246700,100
35652.70177,3,42042754,100,2246700,1,2246900,16,2244900,207
35652.70181,3,42042717,88,2244900,1,2246900,16,2244900,119
35652.70204,1,42042765,100,2246900,-1,2246900,116,2244900,119
35652.70246,1,42042777,100,2245000,1,2246900,116,2245000,100
35652.70254,1,42042780,100,2245100,1,2246900,116,2245100,100
35652.70258,1,42042782,100,2246700,1,2246900,116,2246700,100
35652.70263,3,42042765,100,2246900,-1,2246900,16,2246700,100
35652.70268,4,42042782,100,2246700,1,2246900,16,2245100,200
35652.7027,1,42042788,100,2246700,1,2246900,16,2246700,100
35652.70277,3,42042788,100,2246700,1,2246900,16,2245100,100
35652.70301,3,42042780,100,2245100,1,2246900,16,2244900,19
35652.70321,1,42042809,100,2246900,-1,2246900,116,2244900,19
35652.70371,1,42042827,100,2245100,1,2246900,116,2245100,100
35652.70381,1,42042832,100,2245100,1,2246900,116,2245100,200
35652.70388,3,42042809,100,2246900,-1,2246900,16,2245100,200
35652.70405,3,42036353,16,2246900,-1,2247000,100,2245100,200
35652.70566,3,42042827,100,2245100,1,2247000,100,2245100,100
35652.70574,3,42042832,100,2245100,1,2247000,100,2244900,19
35652.706,1,42042869,100,2246900,-1,2246900,100,2244900,19
35652.70631,1,42042878,100,2244900,1,2246900,100,2244900,119
35652.70747,3,42042878,100,2244900,1,2246900,100,2244900,19
35652.93368,1,42049332,100,2244900,1,2246900,100,2244900,119
35652.93457,4,42042869,100,2246900,-1,2247000,119,2244900,119
35652.93765,3,42049332,100,2244900,1,2247000,119,2244900,19
35652.94517,1,42050337,100,2244900,1,2247000,119,2244900,119
35652.95773,1,42054275,100,2245000,1,2247000,119,2245000,100
35652.95784,1,42054335,100,2245000,1,2247000,119,2245000,200
35652.9598,1,42055310,100,2245100,1,2247000,119,2245100,100
35652.95997,1,42055421,100,2245100,1,2247000,119,2245100,200
35652.96506,1,42057429,100,2245200,1,2247000,119,2245200,100
35652.96516,1,42057455,100,2245200,1,2247000,119,2245200,200
35652.96545,3,42046874,19,2247000,-1,2247000,100,2245200,200
35652.9928,1,42062586,100,2246900,-1,2246900,100,2245200,200
35652.99315,3,42057429,100,2245200,1,2246900,100,2245200,100
35652.99323,3,42057455,100,2245200,1,2246900,100,2245100,19
35652.99379,1,42062693,100,2245100,1,2246900,100,2245100,119
35653.00021,3,42062693,100,2245100,1,2246900,100,2245100,19
35653.02011,3,42057536,19,2245100,1,2246900,100,2244900,119
35653.02678,1,42067312,100,2245400,1,2246900,100,2245400,100
35653.02688,1,42067323,100,2245400,1,2246900,100,2245400,200
35657.01714,3,42067323,100,2245400,1,2246900,100,2245400,100
35657.4876,1,42126873,100,2245900,1,2246900,100,2245900,100
35657.4877,1,42126878,100,2245900,1,2246900,100,2245900,200
35658.91355,3,42126878,100,2245900,1,2246900,100,2245900,100
35658.92414,1,42147403,200,2246900,-1,2246900,300,2245900,100
35659.98543,4,42126873,100,2245900,1,2246900,300,2245400,100
35659.98652,1,42169062,100,2246800,-1,2246800,100,2245400,100
35659.99291,1,42169241,100,2246800,-1,2246800,200,2245400,100
35659.99611,4,42067312,100,2245400,1,2246800,200,2244300,35
35659.99643,1,42169263,16,2246400,-1,2246400,16,2244300,35
35659.99655,3,42155223,19,2244300,1,2246400,16,2244300,16
35659.99891,1,42169288,19,2246400,-1,2246400,35,2244300,16
35659.99916,1,42169289,200,2246400,-1,2246400,235,2244300,16
35659.9994,3,42032750,16,2244300,1,2246400,235,2244200,100
35660.00254,1,42169325,19,2246200,-1,2246200,19,2244200,100
35660.01172,1,42169482,100,2246100,-1,2246100,100,2244200,100
35660.01205,1,42169489,100,2246100,-1,2246100,200,2244200,100
35660.01206,1,42169490,200,2246100,-1,2246100,400,2244200,100
35660.0129,1,42169495,19,2246100,-1,2246100,419,2244200,100
35660.02121,1,42169557,100,2245900,-1,2245900,100,2244200,100
35660.02355,1,42169570,100,2245900,-1,2245900,200,2244200,100
35660.04433,4,42002430,100,2244200,1,2245900,200,2243800,35
35660.04491,3,42169278,19,2243800,1,2245900,200,2243800,16
35660.04499,1,42169761,19,2245900,-1,2245900,219,2243800,16
35660.04509,3,42169293,16,2243800,1,2245900,219,2243300,100
35660.04514,1,42169762,16,2245900,-1,2245900,235,2243300,100
35660.0463,1,42169785,16,2243300,1,2245900,235,2243300,116
35660.05948,3,42169557,100,2245900,-1,2245900,135,2243300,116
35660.05953,1,42170079,200,2245500,-1,2245500,200,2243300,116
35660.05955,1,42170080,100,2245500,-1,2245500,300,2243300,116
35660.05987,1,42170082,19,2245500,-1,2245500,319,2243300,116
35660.06299,1,42170135,100,2245500,-1,2245500,419,2243300,116
35660.06331,1,42170138,100,2245500,-1,2245500,519,2243300,116
35660.07037,3,42170080,100,2245500,-1,2245500,419,2243300,116
35660.07041,1,42170210,100,2245300,-1,2245300,100,2243300,116
35660.11668,1,42170970,200,2245100,-1,2245100,200,2243300,116
35660.11705,1,42170974,200,2245100,-1,2245100,400,2243300,116
35660.47032,3,41975167,100,2243300,1,2245100,400,2243300,16
35660.471,3,42169785,16,2243300,1,2245100,400,2243200,100
35660.52753,3,42170970,200,2245100,-1,2245100,200,2243200,100
35660.53413,1,42174828,300,2243600,-1,2243600,300,2243200,100
35660.54218,4,41975045,100,2243200,1,2243600,300,2243000,200
35660.78915,1,42177015,95,2243300,-1,2243300,95,2243000,200
35661.05888,4,41979365,100,2243000,1,2243300,95,2243000,100
35661.12613,4,42093566,100,2243000,1,2243300,95,2242300,100
35661.12998,1,42179610,200,2243100,-1,2243100,200,2242300,100
35665.98224,4,42179189,2,2242300,1,2243100,200,2242300,98
35665.98443,4,42179189,2,2242300,1,2243100,200,2242300,96
35666.41763,3,42179610,200,2243100,-1,2243300,95,2242300,96
35666.42473,3,42177015,95,2243300,-1,2244300,19,2242300,96
35666.43537,1,42224924,95,2243300,-1,2243300,95,2242300,96
35679.6492,4,42224924,20,2243300,-1,2243300,75,2242300,96
35679.64941,3,42179189,96,2242300,1,2243300,75,2241800,200
35680.34137,1,42347254,19,2241800,1,2243300,75,2241800,219
35680.35265,5,0,2,2242300,1,2243300,75,2241800,219
35680.35537,5,0,1,2242300,1,2243300,75,2241800,219
35680.36118,1,42351016,2,2243200,-1,2243200,2,2241800,219
35680.36447,5,0,2,2242200,1,2243200,2,2241800,219
35680.37808,3,42351016,2,2243200,-1,2243600,300,2241800,219
35680.37808,1,42352526,2,2243500,-1,2243500,2,2241800,219
35680.38339,1,42352772,75,2243200,-1,2243200,75,2241800,219
35680.38351,1,42352781,2,2243100,-1,2243100,2,2241800,219
35680.48907,3,42347254,19,2241800,1,2243100,2,2241800,200
35680.58037,1,42357772,19,2241800,1,2243100,2,2241800,219
35681.30804,4,42352781,2,2243100,-1,2243200,75,2241800,219
35681.65924,3,42179190,200,2241800,1,2243200,75,2241800,19
35682.17763,4,42352772,75,2243200,-1,2243600,300,2241800,19
35682.17763,4,42238843,125,2243600,-1,2243600,175,2241800,19
35682.17833,4,42238843,75,2243600,-1,2243600,100,2241800,19
35682.17833,4,42351902,25,2243600,-1,2243600,75,2241800,19
35682.18031,4,42351902,75,2243600,-1,2243900,100,2241800,19
35682.18031,4,42367377,25,2243900,-1,2243900,75,2241800,19
35682.18222,1,42386475,75,2243400,1,2243900,75,2243400,75
35682.18243,1,42386599,100,2243400,1,2243900,75,2243400,175
35682.18534,4,42367377,75,2243900,-1,2244200,19,2243400,175
35682.19067,3,42250402,19,2244200,-1,2244400,200,2243400,175
35682.19122,3,42386660,200,2244400,-1,2244700,16,2243400,175
35682.19122,1,42390039,200,2244500,-1,2244500,200,2243400,175
35682.1915,3,42390039,200,2244500,-1,2244700,16,2243400,175
35682.1915,1,42390099,200,2244600,-1,2244600,200,2243400,175
35682.19412,3,42390099,200,2244600,-1,2245000,300,2243400,175
35682.19412,1,42390728,200,2244700,-1,2244700,200,2243400,175
35682.21113,1,42395405,100,2244400,-1,2244400,100,2243400,175
35682.21265,4,42395405,100,2244400,-1,2244700,200,2243400,175
35682.21362,3,42390728,200,2244700,-1,2245000,200,2243400,175
35682.27225,1,42410025,100,2244500,-1,2244500,100,2243400,175
35682.71489,4,42410025,100,2244500,-1,2245000,200,2243400,175
35683.2006,3,42386475,75,2243400,1,2245000,200,2243400,100
35683.20068,3,42386599,100,2243400,1,2245000,200,2242800,16
35683.20088,1,42439210,16,2245000,-1,2245000,216,2242800,16
35683.20186,1,42439240,19,2245000,-1,2245000,235,2242800,16
35683.20427,1,42439315,19,2244900,-1,2244900,19,2242800,16
35683.27491,3,42400577,16,2242800,1,2244900,19,2242700,19
35685.86133,3,42439330,19,2242700,1,2244900,19,2242600,19
35685.87015,1,42486449,16,2244900,-1,2244900,35,2242600,19
35688.0349,5,0,2,2243400,1,2244900,35,2242600,19
35688.03702,1,42517498,100,2244800,-1,2244800,100,2242600,19
35688.03713,1,42517516,2,2244800,-1,2244800,102,2242600,19
35688.03749,1,42517542,200,2244800,-1,2244800,302,2242600,19
35688.03805,5,0,2,2243400,1,2244800,302,2242600,19
35688.0403,1,42517779,16,2244700,-1,2244700,16,2242600,19
35688.04042,1,42517782,2,2244600,-1,2244600,2,2242600,19
35688.05477,1,42517957,400,2244600,-1,2244600,402,2242600,19
35688.06368,3,42436818,19,2242600,1,2244600,402,2241900,16
35688.06481,1,42518148,19,2241900,1,2244600,402,2241900,35
35688.0658,1,42518166,19,2244600,-1,2244600,421,2241900,35
35688.06666,1,42518188,16,2244200,-1,2244200,16,2241900,35
35688.06677,1,42518192,2,2244100,-1,2244100,2,2241900,35
35688.0673,3,42518192,2,2244100,-1,2244600,419,2241900,35
35688.0673,1,42518198,2,2244500,-1,2244500,2,2241900,35
35688.07212,1,42518250,100,2242200,1,2244500,2,2242200,100
35688.07221,1,42518252,100,2242200,1,2244500,2,2242200,200
35688.07238,1,42518259,19,2242200,1,2244500,2,2242200,219
35688.07285,1,42518264,100,2244400,-1,2244400,100,2242200,219
35688.07295,1,42518268,2,2244300,-1,2244300,2,2242200,219
35688.07396,3,42518250,100,2242200,1,2244300,2,2242200,119
35688.08242,3,42518268,2,2244300,-1,2244600,519,2242200,119
35688.08242,1,42518390,2,2244500,-1,2244500,2,2242200,119
35688.08351,1,42518402,16,2242300,1,2244500,2,2242300,16
35688.0836,1,42518405,100,2242300,1,2244500,2,2242300,116
35688.08446,1,42518413,200,2244300,-1,2244300,200,2242300,116
35688.08452,1,42518415,19,2242300,1,2244300,200,2242300,135
35688.08456,1,42518416,2,2244200,-1,2244200,2,2242300,135
35688.62971,3,42518405,100,2242300,1,2244200,2,2242300,35
